1.93	248	idoneus	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	idoneus	ROOT	248
1.93	249	ad	ADP	preposition		ad	case	250
1.93	250	interceden­	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	interceden­	obl	248
1.93	251	dum	SCONJ	conjunction		dum	mark	252
1.93	252	fuit	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin	sum	advcl	248
1.93	253	,	PUNCT	punc		,	punct	256
1.93	254	cum	SCONJ	conjunction		cum	mark	256
1.93	255	utique	ADV	adverb		utique	advmod	256
1.93	256	pater	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	pater	advcl	248
1.93	257	esset	AUX	verb	Mood=Sub|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin	sum	cop	256
1.93	258	et	CCONJ	conjunction		et	cc	265
1.93	259	secundus	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	secundus	nsubj	265
1.93	260	post	ADP	preposition		post	case	261
1.93	261	Movsen	PROPN	proper_noun	Case=Acc|Gender=Masc|Number=Sing	Movsen	obl	265
1.93	262	deo	NOUN	noun	Case=Dat|Gender=Masc|Number=Sing	deus	obl:arg	265
1.93	263	honore	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	honor	obl	265
1.93	264	sacerdotii	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	sacerdotium	nmod	263
1.93	265	propinquaret	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin|Voice=Act	propinquo	conj	256
1.93	266	.	PUNCT	punc		.	punct	248
1.93	267	Heli	PROPN	X	Case=Nom|Gender=Masc|Number=Sing	Heli	nsubj:pass	273
1.93	268	quoque	ADV	adverb		quoque	det	269
1.93	269	sacerdos	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	sacerdos	appos	267
1.93	270	pro	ADP	preposition		pro	case	272
1.93	271	filiorum	NOUN	noun	Case=Gen|Gender=Masc|Number=Plur	filius	nmod	272
1.93	272	iniquitate	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	iniquitas	obl	273
1.93	273	damnatur	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	damno	ROOT	273
1.93	274	,	PUNCT	punc		,	punct	285
1.93	275	quod	SCONJ	conjunction		quod	mark	285
1.93	276	eos	PRON	pronoun	Case=Acc|Gender=Masc|Number=Plur|Person=3	is	obj	285
1.93	277	diuina	ADJ	adjective	Case=Acc|Gender=Neut|Number=Plur	diuinus	amod	278
1.93	278	sacrificia	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	sacrificium	obj	285
1.93	279	teme-	NUM	punc		teme-	obl	285
1.93	280	2	NUM	number		2	obl	281
1.93	281	rantes	VERB	verb	Mood=Sub|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	rantes	acl	279
1.93	282	minus	ADV	adverb		paruus	advmod	285
1.93	283	seuera	ADJ	adjective	Case=Abl|Gender=Fem|Number=Sing	seuerus	amod	284
1.93	284	animaduersione	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	animaduersio	obl	285
1.93	285	plectebat	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin|Voice=Act	plecto	advcl	273
1.93	286	.	PUNCT	punc		.	punct	273
1.93	287	miserum	ADJ	adjective	Case=Acc|Gender=Masc|Number=Sing	miserum	amod	288
1.93	288	me	PRON	pronoun	Case=Acc|Number=Sing|Person=1	ego	obj	291
1.93	289	et	CCONJ	conjunction		et	cc	291
1.93	290	quidem	PART	adverb		quidem	discourse	291
1.93	291	cohercuit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	coherceo	ROOT	291
1.93	292	et	CCONJ	conjunction		et	cc	294
1.93	293	quidem	PART	adverb		quidem	discourse	294
1.93	294	corripuit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	corripio	conj	291
1.93	295	,	PUNCT	punc		,	punct	297
1.93	296	sed	CCONJ	conjunction		sed	cc	297
1.93	297	lenitate	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	lenitas	conj	291
1.93	298	et	CCONJ	conjunction		et	cc	299
1.93	299	mansuetudine	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	mansuetudo	conj	297
1.93	300	patris	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	pater	nmod	297
1.93	301	,	PUNCT	punc		,	punct	303
1.93	302	non	PART	particle		non	advmod:neg	303
1.93	303	seueritate	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	seueritas	conj	297
1.93	304	et	ADV	conjunction		et	cc	305
1.93	305	auctoritate	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	auctoritas	conj	303
1.93	306	pontificis	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	pontifex	nmod	303
1.93	307	.	PUNCT	punc		.	punct	291
1.93	308	quid	PRON	pronoun	Case=Acc|Gender=Neut|Number=Sing	quis	obl	334
1.93	309	Oza	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	Oza	nsubj	334
1.93	310	ille	DET	adjective	Case=Nom|Gender=Masc|Number=Sing	ille	det	309
1.93	311	,	PUNCT	punc		,	punct	324
1.93	312	qui	PRON	pronoun	Case=Nom|Gender=Masc|Number=Sing	qui	nsubj	324
1.93	313	arcam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	arca	obj	324
1.93	314	testamenti	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	testamentum	nmod	313
1.93	315	domini	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	dominus	nmod	314
1.93	316	,	PUNCT	punc		,	punct	313
1.93	317	cum	SCONJ	conjunction		cum	mark	324
1.93	318	iuuenca	NOUN	verb	Case=Abl|Gender=Fem|Number=Sing	iuuenco	amod	319
1.93	319	fetus	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	fetus	obj	320
1.93	320	inpatiens	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Act	impatiens	advcl:pred	324
1.93	321	directi	VERB	verb	Case=Gen|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	dirigo	nmod	322
1.93	322	limitis	NOUN	noun	Case=Abl|Gender=Neut|Number=Plur	limes	obl	324
1.93	323	orbitam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	orbita	obj	324
1.93	324	declinasset	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pqp|VerbForm=Fin|Voice=Act	declino	acl:relcl	309
1.93	325	,	PUNCT	punc		,	punct	309
1.93	326	iam	ADV	adverb		iam	advmod:tmod	334
1.93	327	iam	ADV	adverb		iam	advmod:tmod	334
1.93	328	que	ADV	adverb		que	dep	334
1.93	329	lapsuram	VERB	verb	Case=Acc|Gender=Fem|Number=Sing|VerbForm=Part|Voice=Act	labor	obj	334
1.93	330	manu	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	manus	obl	329
1.93	331	sedula	ADJ	noun	Case=Acc|Gender=Neut|Number=Plur	sedulus	amod	329
1.93	332	ac	CCONJ	conjunction		atque	cc	333
1.93	333	sollicita	ADJ	adjective	Case=Nom|Gender=Fem|Number=Sing	sollicitus	conj	331
1.93	334	sustentasset	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pqp|VerbForm=Fin|Voice=Act	sustento	ROOT	334
1.93	335	,	PUNCT	punc		,	punct	337
1.93	336	nonne	NOUN	particle	Gender=Fem|Number=Plur	nonne	nmod	337
1.93	337	tantum­	ADV	adverb		tantum­	advmod	334
1.93	338	modo	NOUN	adverb	Case=Abl|Gender=Masc|Number=Sing	modus	obl	334
1.93	339	pro	ADP	ADP		pro	case	340
1.93	340	hoc	DET	adjective	Case=Abl|Gender=Neut|Number=Sing	hic	obl	349
1.93	341	,	PUNCT	punc		,	punct	344
1.93	342	quod	SCONJ	conjunction		quod	mark	344
1.93	343	sancta	ADJ	adjective	Case=Acc|Gender=Neut|Number=Plur	sanctus	obj	344
1.93	344	tetigerat	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pqp|VerbForm=Fin|Voice=Act	tango	acl	340
1.93	345	,	PUNCT	punc		,	punct	344
1.93	346	a	ADP	preposition		ab	case	347
1.93	347	deo	NOUN	proper_noun	Case=Abl|Gender=Masc|Number=Sing	deus	obl	349
1.93	348	morte	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	mors	obl	349
1.93	349	multatus	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	multo	conj	334
1.93	350	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	aux:pass	349
1.93	351	?	PUNCT	punc		?	punct	334
1.94	0	94	NUM	number		94	ROOT	0
1.94	1	.	PUNCT	punc		.	punct	0
1.94	2	Scio	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	scio	ROOT	2
1.94	3	ego	PRON	pronoun	Case=Nom|Number=Sing|Person=1	ego	nsubj	2
1.94	4	ne	ADV	conjunction		ne	mark	7
1.94	5	corporis	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	corpus	nmod	7
1.94	6	quidem	PART	particle		quidem	discourse	5
1.94	7	maculas	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	macula	ccomp	2
1.94	8	in	ADP	preposition		in	case	9
1.94	9	sacerdotibus	NOUN	noun	Case=Abl|Gender=Masc|Number=Plur	sacerdos	nmod	7
1.94	10	prae-	VERB	verb	Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Pass	prae-	dep	7
1.94	11	termitti	VERB	noun	Tense=Pres|VerbForm=Inf|Voice=Pass	termittus	conj	7
1.94	12	sed	CCONJ	conjunction		sed	cc	13
1.94	13	perscrutari	VERB	verb	Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Pass	perscrutor	conj	7
1.94	14	et	CCONJ	conjunction		et	cc	15
1.94	15	requiri	VERB	verb	Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Pass	requiro	conj	13
1.94	16	omnia	DET	adjective	Case=Acc|Gender=Neut|Number=Plur	omnis	obj	15
1.94	17	per	ADP	preposition		per	case	18
1.94	18	legem	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	lex	obl	13
1.94	19	,	PUNCT	punc		,	punct	27
1.94	20	ne	SCONJ	conjunction		ne	mark	27
1.94	21	quid	ADJ	pronoun	Case=Acc|Gender=Neut|Number=Sing	quis	obj	27
1.94	22	corpo­	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	corpo­	obl	27
1.94	23	ralis	ADJ	adjective	Case=Gen|Gender=Neut|Number=Sing	ralis	amod	24
1.94	24	uitii	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	uitium	nmod	21
1.94	25	uel	CCONJ	conjunction		uel	cc	26
1.94	26	hostia	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	hostia	conj	24
1.94	27	habeat	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	habeo	advcl	13
1.94	28	uel	CCONJ	conjunction		uel	cc	29
1.94	29	sacerdos	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	sacerdos	conj	27
1.94	30	.	PUNCT	punc		.	punct	2
1.94	31	quae	PRON	pronoun	Case=Nom|Gender=Fem|Number=Plur	quae	nsubj	33
1.94	32	utique	ADV	adverb		utique	advmod	33
1.94	33	figurae	NOUN	noun	Case=Nom|Gender=Fem|Number=Plur	figura	ROOT	33
1.94	34	sunt	AUX	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	33
1.94	35	perfectionis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	perfectio	nmod	31
1.94	36	eius	PRON	pronoun	Case=Gen|Gender=Masc|Number=Sing|Person=3	is	nmod	35
1.94	37	et	CCONJ	conjunction		et	cc	38
1.94	38	puritatis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	puritas	conj	35
1.94	39	,	PUNCT	punc		,	punct	42
1.94	40	quae	PRON	pronoun	Case=Nom|Gender=Fem|Number=Sing	qui	nsubj	42
1.94	41	esse	AUX	verb	Tense=Pres|VerbForm=Inf	sum	xcomp	42
1.94	42	debet	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	debeo	acl:relcl	35
1.94	43	in	ADP	preposition		in	case	44
1.94	44	corde	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	cor	obl	41
1.94	45	et	CCONJ	conjunction		et	cc	46
1.94	46	anima	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	anima	conj	44
1.94	47	sacerdotis	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	sacerdos	nmod	44
1.94	48	.	PUNCT	punc		.	punct	33
1.94	49	sed	CCONJ	conjunction		sed	cc	63
1.94	50	ne	ADV	adverb		ne	dep	51
1.94	51	ipsa	DET	determiner	Case=Nom|Gender=Neut|Number=Plur	ipse	det	53
1.94	52	quidem	PART	particle		quidem	discourse	63
1.94	53	indumenta	NOUN	noun	Case=Nom|Gender=Neut|Number=Plur	indumentum	nsubj	63
1.94	54	sacerdotalia	ADJ	adjective	Case=Acc|Gender=Neut|Number=Plur	sacerdotalis	amod	53
1.94	55	uel	CCONJ	conjunction		uel	cc	57
1.94	56	ministerii	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	ministerium	nmod	57
1.94	57	uasa	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	uas	conj	53
1.94	58	cuilibet	DET	adjective	Case=Dat|Gender=Masc|Number=Sing	quilibet	obl:arg	59
1.94	59	contingere	VERB	verb	Case=Acc|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Act	contingo	acl:relcl	53
1.94	60	saltim	ADV	adverb		saltim	advmod	59
1.94	61	aut	CCONJ	conjunction		aut	cc	62
1.94	62	contrectare	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Act	contrecto	conj	59
1.94	63	fas	NOUN	noun		fas	ROOT	63
1.94	64	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	63
1.94	65	.	PUNCT	punc		.	punct	63
1.94	66	ipsa	DET	determiner	Case=Acc|Gender=Neut|Number=Plur	ipse	nsubj:pass	75
1.94	67	quoque	ADV	adverb		quoque	discourse	75
1.94	68	sacrificia	NOUN	noun	Case=Nom|Gender=Neut|Number=Plur	sacrificium	nsubj:pass	75
1.94	69	non	PART	particle		non	advmod:neg	70
1.94	70	passim	ADV	adverb		passim	advmod	75
1.94	71	omnibus	DET	adjective	Case=Abl|Gender=Neut|Number=Plur	omnis	obl:arg	75
1.94	72	sed	CCONJ	conjunction		sed	cc	73
1.94	73	certis	ADJ	adjective	Case=Abl|Gender=Neut|Number=Plur	certus	conj	71
1.94	74	quibusque	DET	pronoun	Case=Abl|Gender=Neut|Number=Plur	quisque	det	73
1.94	75	indulgetur	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Pass	indulgeo	ROOT	75
1.94	76	insumere	ADV	verb		insumo	advmod	75
1.94	77	et	CCONJ	conjunction		et	cc	80
1.94	78	intra	ADP	preposition		intra	case	80
1.94	79	certum	ADJ	adjective	Case=Acc|Gender=Neut|Number=Sing	certus	amod	80
1.94	80	tempus	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	tempus	obl	75
1.94	81	et	CCONJ	conjunction		et	cc	84
1.94	82	intra	ADP	preposition		intra	case	84
1.94	83	praefinitum	VERB	adjective	Case=Acc|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	praefinitus	amod	84
1.94	84	locum	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	locus	conj	80
1.94	85	.	PUNCT	punc		.	punct	75
1.94	86	sed	CCONJ	conjunction		sed	cc	88
1.94	87	ne	ADV	conjunction		ne	advmod	88
1.94	88	conpositionem	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	compositio	ROOT	88
1.94	89	quidem	PART	adverb		quidem	discourse	92
1.94	90	olei	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	oleum	nmod	88
1.94	91	1	NUM	number		1	nummod	92
1.94	92	cf	NOUN	noun		cf	conj	88
1.94	93	.	PUNCT	punc		.	punct	92
1.94	94	Leu	ADJ	adjective		Leo	ROOT	94
1.94	95	.	PUNCT	punc		.	punct	94
1.94	96	10	NUM	number		10	nummod	94
1.94	97	,	PUNCT	punc		,	punct	98
1.94	98	1	NOUN	number		1	conj	94
1.94	99	.	PUNCT	punc		.	punct	98
1.94	100	2	NUM	number		2	nummod	98
1.94	101	5	NUM	number		5	nummod	94
1.94	102	cf	NOUN	noun		cf	conj	94
1.94	103	.	PUNCT	punc		.	punct	102
1.94	104	I	NUM	number		I	nummod	105
1.94	105	Reg	NOUN	noun		Reg	ROOT	105
1.94	106	.	PUNCT	punc		.	punct	105
1.94	107	2	NUM	number		2	nummod	105
1.94	108	,	PUNCT	punc		,	punct	109
1.94	109	12	NUM	number		12	conj	105
1.94	110	sqq	NOUN	noun		sqq	conj	105
1.94	111	.	PUNCT	punc		.	punct	110
1.94	112	10	NUM	number		10	nummod	110
1.94	113	cf	NOUN	noun		cf	conj	105
1.94	114	.	PUNCT	punc		.	punct	113
1.94	115	II	NUM	number		II	nummod	116
1.94	116	Keg	NOUN	noun		Kegula	obl	113
1.94	117	.	PUNCT	punc		.	punct	116
1.94	118	6	NUM	number		6	nummod	116
1.94	119	,	PUNCT	punc		,	punct	120
1.94	120	6	NUM	number		6	conj	116
1.94	121	.	PUNCT	punc		.	punct	120
1.94	122	7	NUM	number		7	nummod	120
1.94	123	15	NUM	number		15	nummod	116
1.94	124	cf	NOUN	noun		cf	conj	105
1.94	125	.	PUNCT	punc		.	punct	124
1.94	126	Leu	NOUN	adjective		Leo	ROOT	126
1.94	127	.	PUNCT	punc		.	punct	126
1.94	128	21	NUM	number		21	nummod	126
1.94	129	,	PUNCT	punc		,	punct	130
1.94	130	17	NUM	number		17	conj	126
1.94	131	.	PUNCT	punc		.	punct	130
1.94	132	22	NUM	number		22	nummod	130
1.94	133	,	PUNCT	punc		,	punct	134
1.94	134	18	NUM	number		18	conj	126
1.94	135	-	PUNCT	punc		-	nummod	126
1.94	136	20	NUM	number		20	nummod	126
1.94	137	.	PUNCT	punc		.	punct	126
1.94	138	Deut	NOUN	noun		Deuteronomium	ROOT	138
1.94	139	.	PUNCT	punc		.	punct	138
1.94	140	18	NUM	number		18	nummod	138
1.94	141	,	PUNCT	punc		,	punct	142
1.94	142	13	NUM	number		13	conj	140
1.94	143	21	NUM	number		21	nummod	138
1.94	144	cf	NOUN	noun		cf	conj	138
1.94	145	.	PUNCT	punc		.	punct	144
1.94	146	Leu	NOUN	adjective		Leo	obl	152
1.94	147	.	PUNCT	punc		.	punct	146
1.94	148	8	NUM	number		8	nummod	146
1.94	149	,	PUNCT	punc		,	punct	150
1.94	150	31	NUM	number		31	conj	148
1.94	151	1	NUM	number		1	nummod	146
1.94	152	obtulerunt	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	offero	ROOT	152
1.94	153	OA	NOUN	pronoun		OA	obl	152
1.94	154	igne	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	ignis	obl	152
1.94	155	A	ADP	preposition		Ab	obl	152
1.94	156	2	NUM	number		2	dep	158
1.94	157	paene	ADV	adverb		paene	advmod	158
1.94	158	om	NOUN	noun		om	advmod	152
1.94	159	.	PUNCT	punc		.	punct	152
1.94	160	Cv	NUM	conjunction		Cv	advcl	161
1.94	161	locum	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	locus	ROOT	161
1.94	162	poenae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	poena	nmod	161
1.94	163	suo	DET	determiner	Case=Abl|Gender=Masc|Number=Sing	suus	det	164
1.94	164	loco	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	locus	obl	161
1.94	165	om	DET	noun	Case=Abl|Gender=Masc|Number=Sing	om	dep	161
1.94	166	.	PUNCT	punc		.	punct	161
1.94	167	ita	ADV	adverb		ita	advmod	170
1.94	168	post	ADP	preposition		post	case	169
1.94	169	interitus	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	interitus	obl	170
1.94	170	legitur	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	lego	ROOT	170
1.94	171	:	PUNCT	punc		:	punct	170
1.94	172	locum	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	locus	obj	186
1.94	173	paene	ADV	adverb		paene	advmod	172
1.94	174	0	NUM	number		0	cc	172
1.94	175	et	CCONJ	conjunction		et	cc	176
1.94	176	inpietatis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	inpietas	conj	174
1.94	177	]	PUNCT	punc		]	acl	172
1.94	178	etiam	ADV	conjunction		etiam	advmod:emph	177
1.94	179	pietatis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	pietas	nmod	172
1.94	180	C	CCONJ	conjunction		C	cc	179
1.94	181	etiam	ADV	conjunction		etiam	advmod:emph	183
1.94	182	et	ADV	conjunction		et	cc	183
1.94	183	irnpietatis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	irnpietas	conj	179
1.94	184	v	NUM	number		u	nummod	183
1.94	185	3	NUM	number		3	nummod	183
1.94	186	abuere	VERB	verb	Mood=Imp|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Pass	abuor	ROOT	186
1.94	187	A	ADP	preposition		Ab	case	188
1.94	188	ne	NOUN	adverb		ne	advmod	186
1.94	189	]	PUNCT	punc		]	punct	186
1.94	190	neque	CCONJ	conjunction		neque	cc	191
1.94	191	CVv	NOUN	number		CVv	conj	186
1.94	192	quidem	PART	adverb		quidem	discourse	193
1.94	193	om	NOUN	noun		om	orphan	191
1.94	194	.	PUNCT	punc		.	punct	193
1.94	195	V	NUM	number		V	appos	172
1.94	196	idoneos	ADJ	adjective	Case=Acc|Gender=Masc|Number=Plur	idoneus	obj	186
1.94	197	Oa.c	NOUN	adjective		Oa.c	obl	196
1.94	198	.	PUNCT	punc		.	punct	197
1.94	199	4	NUM	number		4	nummod	196
1.94	200	mosen	PROPN	proper_noun	Case=Acc|Gender=Masc|Number=Sing	moses	appos	172
1.94	201	Ca.c	NOUN	proper_noun		Ca.c	nmod	200
1.94	202	.	PUNCT	punc		.	punct	201
1.94	203	5	NUM	number		5	nummod	201
1.94	204	heli	NOUN	proper_noun		heli	obl	186
1.94	205	O	PART	PART		o	discourse	204
1.94	206	7	NUM	number		7	nummod	204
1.94	207	adnimaduersione	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	adnimaduersione	obl	186
1.94	208	A	ADP	preposition		Ab	case	209
1.94	209	s.	PUNCT	punc		s.	nmod	207
1.94	210	miserum	ADJ	adjective	Case=Acc|Gender=Masc|Number=Sing	miser	nmod	207
1.94	211	add	NOUN	verb		add	obl	186
1.94	212	.	PUNCT	punc		.	punct	211
1.94	213	0	NUM	number		0	nummod	211
1.94	214	0	NUM	number		0	nummod	211
1.94	215	8	NUM	number		8	nummod	211
1.94	216	coercuit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	coerceo	conj	186
1.94	217	C	NOUN	NOUN		C	cc	216
1.94	218	,	PUNCT	punc		,	punct	219
1.94	219	Op.c	NOUN	punc		Op.c	conj	217
1.94	220	.	PUNCT	punc		.	punct	219
1.94	221	9	NUM	number		9	nummod	219
1.94	222	ponteficis	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	pontefex	nmod	217
1.94	223	0	PUNCT	number		0	punct	222
1.94	224	10	NUM	number		10	flat	222
1.94	225	ozias	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	ozia	dep	216
1.94	226	AVa.c	NOUN	adjective		AVa.c	nmod	225
1.94	227	.	PUNCT	punc		.	punct	226
1.94	228	,v	PUNCT	punc		,v	obl	216
1.94	229	oz*a	NOUN	adverb		oz*a	case	228
1.94	230	*	PUNCT	punc		*	nummod	229
1.94	231	0	NUM	number		0	nummod	229
1.94	232	Yp.c	PUNCT	proper_noun		Yp.c	nmod	229
1.94	233	.	PUNCT	punc		.	punct	232
1.94	234	ozia	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	ozia	ROOT	234
1.94	235	C	NOUN	NOUN		C	cc	234
1.94	236	11	NUM	number		11	nummod	235
1.94	237	orbita	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	orbita	nsubj	238
1.94	238	Cv	NOUN	noun		Cav	conj	234
1.94	239	15	NUM	number		15	nummod	238
1.94	240	nec	CCONJ	conjunction		neque	cc	241
1.94	241	Cp.c	NOUN	proper_noun		Cp.c	conj	238
1.94	242	.	PUNCT	punc		.	punct	241
1.94	243	,v	PUNCT	punc		,v	obl	247
1.94	244	16	NUM	number		16	nummod	243
1.94	245	per	ADP	ADP		per	case	246
1.94	246	legem	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	lex	obl	247
1.94	247	debet	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	debeo	conj	234
1.94	248	(	PUNCT	punc		(	punct	249
1.94	249	debet	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	debeo	ccomp	247
1.94	250	s.	PUNCT	punc		s.	obl	249
1.94	251	I.	PUNCT	punc		I.	obl	249
1.94	252	mS	NOUN	proper_noun		mS	obl	249
1.94	253	)	PUNCT	punc		)	punct	249
1.94	254	C	NOUN	NOUN		C	obl	247
1.94	255	20	NUM	number		20	nummod	254
1.94	256	mini­	NOUN	adjective	Case=Abl|Gender=Fem|Number=Sing	mini­	amod	257
1.94	257	steria	NOUN	noun	Case=Nom|Gender=Neut|Number=Plur	sterium	nsubj	247
1.94	258	V	NUM	number		V	nummod	257
1.94	259	saltem	ADV	verb		salto	advmod	260
1.94	260	Cp.c	NOUN	proper_noun		Cp.c	nmod	258
1.94	261	.	PUNCT	punc		.	punct	260
1.94	262	,v	PUNCT	punc		,v	obl	264
1.94	263	22	NUM	number		22	nummod	262
1.94	264	indulgitur	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	indulgo	conj	234
1.94	265	Oa.c	NOUN	punc		Oa.c	obl	264
1.94	266	.	PUNCT	punc		.	punct	264
1.94	267	indulgentur	VERB	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	indulgeo	ROOT	267
1.94	268	Cv	NOUN	noun		Cav	nsubj:pass	267
1.94	269	intra	ADV	adverb		intra	amod	268
1.94	270	ex	ADP	ADP		ex	case	271
1.94	271	tra	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	tra	obl	267
1.94	272	R	NOUN	NOUN		R	flat	271
1.94	273	,	PUNCT	punc		,	punct	279
1.94	274	qui	PRON	pronoun	Case=Nom|Gender=Masc|Number=Sing	qui	nsubj	279
1.94	275	ab	ADP	ADP		ab	case	277
1.94	276	hac	DET	adjective	Case=Abl|Gender=Fem|Number=Sing	hic	det	277
1.94	277	uoce	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	uox	obl	279
